,type,title,author,date,price,sales,review_num,review_score
1141,[오디오북],정조처럼 소통하라,정창권,2022년 08월,6000,0,0,0
1142,[eBook],비 (RAIN),신시아 바넷,2017년 08월,22400,0,9,8.0
1143,[eBook],산책자의 인문학,문갑식,2019년 09월,11200,12,137,8.0
1144,[eBook],어른답게 삽시다,이시형,2019년 09월,8400,96,0,0
1145,[eBook],갈림길에서 듣는 시골 수업,박승오,2017년 08월,11550,0,0,0
1146,[오디오북],초고령 사회 일본에서 길을 찾다,김웅철,2022년 07월,6000,0,0,0
1147,[오디오북],갈림길에서 듣는 시골 수업,박승오,2022년 07월,6000,0,0,0
1148,[도서],나무가 청춘이다,고주환,2013년 11월,14250,36,1,8.0
1149,[오디오북],명작 뒤에 숨겨진 사랑,이동연,2022년 07월,6000,0,0,0
1150,[도서],우리는 어떤 사람에게 끌리는가,미셸 레더먼,2013년 11월,14250,0,19,8.8
1151,[eBook],조르바를 춤추게 하는 글쓰기,이윤기,2013년 11월,9660,36,0,0
1152,[eBook],우리의 남극 탐험기,김근우,2017년 07월,9100,0,0,0
1153,[eBook],왕과 아들 : 조선시대 왕위 계승사,신병주,2013년 08월,7800,36,0,0
1154,[도서],엄마의 글쓰기,김정은,2017년 07월,12600,36,20,9.2
1155,[도서],우리 집엔 책 읽어주는 엄마가 있단다,한복희,2017년 07월,13500,12,32,8.9
1156,[eBook],통과비자,안나 제거스,2017년 06월,9100,24,0,0
1157,[eBook],냉담가계,이상하,2017년 06월,10500,0,0,0
1158,[eBook],"[epub3.0] 의심의 철학 - 포퍼, 과학을 의심하다",이진우,2019년 03월,1500,12,2,8.5
1159,[eBook],"[epub3.0] 의심의 철학 - 마르크스, 역사를 의심하다",이진우,2019년 03월,1500,24,1,6.0
1160,[eBook],환생 블루스,마이클 푸어,2019년 08월,11550,0,0,0
1161,[eBook],과학의 위안 - 강석기의 과학카페 Season 06,강석기,2017년 06월,9600,0,0,0
1162,[eBook],인생의 함정을 피하는 생각 습관,웨이슈잉,2019년 07월,9800,0,0,0
1163,[오디오북],엄마 헌장,권영숙,2022년 07월,6000,0,0,0
1164,[eBook],아서 씨는 진짜 사랑입니다,엘리자베스 버그,2018년 09월,11000,24,0,0
1165,[eBook],나도 그렇게 생각한다,프리츠 브라이트하우프트,2019년 06월,13600,24,0,0
1166,[도서],"기후와 날씨, 건강 토크 토크",반기성,2017년 05월,16200,24,1,10.0
1167,[eBook],동화 넘어 인문학,조정현,2017년 05월,9000,0,0,0
1168,[eBook],우리 옆집에 영국남자가 산다,저자 : 팀 알퍼 / 역자 : 정지현,2017년 05월,12800,0,0,0
1169,[eBook],나는 열등한 나를 사랑한다,최원호,2022년 06월,9800,36,0,0
1170,[오디오북],한 스푼의 시간,구병모,2016년 09월,10800,12,0,0
1171,[eBook],거의 떠나온 상태에서 떠나오기,데이비드 포스터 월리스,2022년 05월,11000,12,0,0
1172,[eBook],식물 심고 그림책 읽으며 아이들과 열두 달,이태용,2022년 05월,13500,0,0,0
1173,[eBook],의심의 철학,이진우,2017년 04월,10500,24,1,7.0
1174,[eBook],"[대여] 뫼르소, 살인 사건",카멜 다우드,2016년 01월,3840,24,29,8.4
1175,[eBook],식물학자의 식탁,스쥔,2019년 06월,12000,24,0,0
1176,[도서],새 부리 가면을 쓴 의사와 이발소 의사,쑤상하오,2017년 04월,14850,24,3,7.7
1177,[eBook],아마존 VS. 구글 미래전쟁,강정우,2019년 06월,9800,24,0,0
1178,[eBook],우울하면 좀 어때,김승기,2019년 06월,10000,0,0,0
1179,[eBook],올어바웃 치즈,무라세 미유키,2015년 06월,9100,0,0,0
1180,[eBook],"그건, 사랑이었네",한비야 저,2009년 07월,9000,24,0,0
1181,[eBook],기적이 일어나기 2초 전,아녜스 르디그 저 / 장소미 역,2014년 07월,9900,24,0,0
1182,[도서],하루를 살아도 당당하게,황인희,2017년 04월,10800,36,7,8.4
1183,[eBook],나는 클림트를 보면 베토벤이 들린다,권순훤,2017년 04월,11200,12,1,10.0
1184,[도서],"최악의 여성, 최초의 여성, 최고의 여성",나탈리 코프만 켈리파,2019년 07월,29700,24,4,9.8
1185,[eBook],권영민 교수의 문학 콘서트,권영민,2017년 04월,9000,12,0,0
1186,[eBook],뒤늦게 발동걸린 인생들의 이야기,김덕영,2016년 03월,9500,0,0,0
1187,[eBook],어머니학교,이정록,2019년 06월,7700,36,0,0
1188,[eBook],잡담의 인문학,토머스 W,2019년 02월,12800,0,0,0
1189,[eBook],개와 사람의 행복한 동행,마크 베코프,2019년 05월,13860,36,0,0
1190,[eBook],세계에서 가장 자극적인 나라,짐 로저스,2019년 05월,11200,12,8,7.9
1191,[eBook],먹는 인간,헨미 요,2017년 03월,9600,36,0,0
1192,[eBook],정도전과 그의 시대,이덕일,2019년 03월,7800,36,0,0
1193,[eBook],내가 우울한 건 다 오스트랄로피테쿠스 때문이야,박한선,2019년 04월,9800,36,0,0
1194,[eBook],무심하게 산다,가쿠타 미쓰요,2017년 03월,8400,0,1,10.0
1195,[eBook],지금 당신은 어떤 세상에 살고 싶습니까?,이원재,2017년 03월,10500,0,1,8.0
1196,[eBook],제트코노미(Zconomy),제이슨 도시,2021년 03월,11000,0,0,0
1197,[eBook],"일의 미래, 무엇이 바뀌고 무엇이 오는가",선대인,2017년 03월,11500,12,5,7.8
1198,[eBook],[대여] 하나도 괜찮지 않습니다,오찬호,2018년 01월,7250,24,3,8.0
1199,[eBook],"뫼르소, 살인 사건",카멜 다우드,2016년 01월,7680,12,29,8.4
1200,[도서],인생의 함정을 피하는 생각 습관,웨이슈잉,2019년 05월,12600,24,11,8.6
1201,[eBook],월요일의 문장들,조안나,2017년 02월,9100,24,1,10.0
1202,[도서],지금 당신은 어떤 세상에 살고 싶습니까?,이원재,2017년 03월,13500,0,2,8.5
1203,[eBook],나는 매일 엄마와 밥을 먹는다,정성기,2017년 01월,11000,12,0,0
1204,[eBook],진시황 강의,왕리췬,2017년 01월,13860,12,1,10.0
1205,[eBook],수면 밸런스,한진규,2016년 12월,9600,0,20,8.0
1206,[eBook],누가 이슬람을 지배하는가,류광철,2016년 12월,9000,12,0,0
1207,[eBook],우리는 모두 같은 꿈이 있습니다,윤경일,2016년 12월,8000,0,0,0
1208,[eBook],그가 사망한 이유는 무엇일까,류위즈,2017년 01월,10500,0,0,0
1209,[eBook],나에게 더 잘해주고 싶다,정은길,2019년 03월,10100,24,0,0
1210,[도서],그가 사망한 이유는 무엇일까,류위즈,2017년 01월,13500,0,7,8.6
1211,[eBook],문학은 노래다,제갈인철,2016년 12월,9800,0,0,0
1212,[eBook],반기성 교수의 날씨 토크토크,반기성,2016년 12월,8960,0,0,0
1213,[eBook],없는 사람,최정화,2016년 11월,8190,0,2,10.0
1214,[eBook],세계문학 브런치,정시몬,2016년 11월,13000,12,1,8.0
1215,[도서],없는 사람,최정화,2016년 11월,11700,0,7,8.9
1216,[eBook],완벽한 인생,이동원,2016년 11월,8400,12,1,8.0
1217,[eBook],자연에는 이야기가 있다,조홍섭,2016년 11월,9800,0,0,0
1218,[eBook],일언력,가와카미 데쓰야,2022년 02월,9660,24,0,0
1219,[도서],담담하게 걷고 뜨겁게 뛰어라,김동현,2016년 11월,12600,12,5,9.8
1220,[eBook],가짜 일  vs  진짜 일,브렌트 피터슨,2016년 11월,10080,0,0,0
1221,[eBook],퇴근길 클래식 수업,나웅준,2019년 01월,9600,12,0,0
1222,[eBook],실력의 배신,박남기,2019년 01월,14000,12,0,0
1223,[eBook],제4의 식탁,임재양,2018년 12월,8200,12,0,0
1224,[eBook],리치 파머,김철수,2018년 12월,12800,24,0,0
1225,[eBook],청년 흙밥 보고서,변진경,2018년 12월,9100,0,0,0
1226,[eBook],쓸모인류,빈센트,2018년 12월,11000,0,143,7.4
1227,[eBook],끌리는 것들의 비밀,윤정원,2018년 11월,11000,12,0,0
1228,[eBook],너 음악회 가봤니?,류준하,2016년 10월,16100,0,0,0
1229,[도서],우아한 관찰주의자,에이미 E. 허먼,2017년 06월,16650,1728,39,9.0
1230,[도서],오직 두 사람,김영하,2017년 05월,11700,4026,227,8.8
1231,[도서],주문을 틀리는 요리점,오구니 시로,2018년 08월,12600,1536,37,9.0
1232,[도서],우리들의 변호사,박준영,2016년 12월,13500,2436,15,9.2
1233,[도서],메모 습관의 힘,신정철,2015년 11월,13500,828,72,8.9
1234,[도서],공감하는 능력,로먼 크르즈나릭,2018년 11월,14400,618,20,9.4
1235,[도서],소금,박범신,2013년 04월,11700,714,80,8.9
1236,[도서],나무 다시 보기를 권함,페터 볼레벤,2019년 12월,14400,540,13,9.3
1237,[도서],"EBS 다큐프라임 슬로리딩, 생각을 키우는 힘",정영미,2015년 10월,12150,408,19,9.3
1238,[도서],한복 입은 남자,이상훈,2014년 11월,13500,228,58,9.1
1239,[도서],시간 전쟁,로라 밴더캠,2020년 03월,14400,312,48,9.2
1240,[도서],콘텐츠가 전부다,노가영,2020년 01월,14400,222,28,9.1
1241,[도서],최고의 공부,켄 베인,2013년 03월,13500,174,42,9.1
1242,[도서],우연의 설계,뉴 사이언티스트,2017년 06월,14400,336,1,8.0
1243,[도서],코티솔 조절법,숀 탤보트,2013년 09월,19800,156,0,0
1244,[도서],우종학 교수의 블랙홀 강의,우종학,2019년 07월,14220,180,8,9.1
1245,[도서],해마를 찾아서,윌바 외스트뷔,2019년 06월,15120,186,14,9.8
1246,[도서],금요일에 읽는 가족의 시,김태훈,2016년 03월,13500,114,16,9.6
1247,[도서],위대한 공존,브라이언 M. 페이건,2016년 01월,16200,96,25,9.2
1248,[도서],죽어라 일만 하는 사람은 절대 모르는 스마트한 성공들,마틴 베레가드,2014년 09월,12600,132,50,8.9
1249,[도서],어쨌든 미술은 재밌다,박혜성,2018년 01월,13500,120,44,9.1
1250,[도서],일언력,가와카미 데쓰야,2018년 01월,12420,144,30,9.0
1251,[도서],언어 공부,롬브 커토,2017년 09월,13500,84,11,7.8
1252,[도서],심플러 Simpler,캐스 R. 선스타인,2013년 12월,17820,96,18,8.0
1253,[도서],나한테 왜 그래요? ,고코로야 진노스케,2017년 06월,12150,132,24,8.9
1254,[도서],리케,마이크 비킹,2019년 04월,13500,120,64,9.3
1255,[도서],홍차의 나날들,박서영,2012년 12월,14400,90,2,10.0
1256,[도서],아침식사의 문화사,헤더 안트 앤더슨,2016년 03월,19800,48,4,7.1
1257,[도서],예술가를 꿈꾸는 젊은이에게,백형찬,2015년 02월,13500,78,0,0
1258,[도서],음식에도 마스크를 씌워야 하나요,임선영,2020년 09월,13500,48,15,9.3
1259,[도서],나의 페르시아어 수업,마리암 마지디,2018년 03월,10800,72,48,9.1
1260,[도서],이상한 정상가족,김희경,2017년 11월,13500,72,102,9.4
1261,[도서],마쉬왕의 딸,카렌 디온느,2017년 10월,12420,84,41,9.1
1262,[도서],스피치 세계사,앤드루 버넷,2017년 10월,18900,60,5,9.2
1263,[도서],겨울일기,폴 오스터,2014년 01월,10620,84,22,8.9
1264,[도서],비 (RAIN),신시아 바넷,2017년 07월,25200,72,10,9.5
1265,[도서],그림의 맛,최지영,2016년 12월,13500,60,15,9.1
1266,[도서],벌들의 죽음,김지현,2015년 02월,13500,12,34,8.5
1267,[도서],작가의 창,마테오 페리콜리,2016년 01월,13500,0,1,7.0
1268,[도서],감정의 식탁,게리 웬크,2015년 12월,14400,0,7,8.6
1269,[도서],매일 매일의 진화생물학,롭 브룩스,2015년 11월,14850,0,1,7.0
1270,[도서],중독사회,앤 윌슨 섀프,2016년 08월,15300,0,0,0
1271,[도서],행복한 나라의 조건,마이케 반 덴 붐,2016년 08월,16200,0,21,8.7
1272,[도서],그 산 그 사람 그 개,펑젠밍,2016년 08월,11700,12,9,8.8
1273,[도서],녹 RUST,조나단 월드먼,2016년 08월,16200,0,7,7.9
1274,[도서],3분 명화 에세이 ,이경남,2015년 11월,14400,0,42,8.8
1275,[도서],식사 순서 혁명,가지야마 시즈오,2013년 07월,10350,0,4,6.5
1276,[도서],코타로와 나,곽지훈,2016년 07월,11700,0,20,9.4
1277,[도서],금속 전쟁,임지원,2015년 10월,14400,0,3,10.0
1278,[도서],99℃ ,호아킴 데 포사다,2013년 07월,10800,0,49,8.4
1279,[도서],생각공유,박종성,2015년 10월,12600,0,20,8.8
1280,[도서],옥스퍼드는 어떻게 답을 찾는가,오카다 아키토,2016년 06월,13300,0,2,8.0
1281,[도서],냉장고의 탄생,톰 잭슨,2016년 06월,14400,0,18,8.7
1282,[도서],작은 집을 예찬한다,도미니크 로로,2016년 06월,10800,0,7,7.8
1283,[도서],잘살지는 못해도 쪽팔리게 살지는 말자,리민,2016년 06월,13500,0,18,9.4
1284,[도서],인간 인터넷,마이클 린치,2016년 06월,13500,0,2,7.0
1285,[도서],엄마의 미술관,프랑수아즈 바르브 갈,2013년 05월,16200,0,27,9.5
1286,[도서],동양인은 모나리자를 보며 무슨 생각을 할까,크리스틴 카욜,2016년 06월,17100,0,1,8.0
1287,[도서],그렇게밖에 말 못해?,낸시 드레퓌스,2013년 04월,12600,0,0,0
1288,[도서],아버지와 함께한 마지막 날들,필립 톨레다노,2013년 03월,11700,0,7,9.3
1289,[도서],파이브 초이스,코리 코건,2016년 05월,12600,0,15,8.6
1290,[도서],붉은 소파,조영주,2016년 05월,12420,0,28,8.6
1291,[도서],"인간적인, 너무나 인간적인 뇌",리처드 레스택,2015년 09월,14400,0,2,9.0
1292,[도서],그들은 소리 내 울지 않는다,송호근,2013년 03월,13500,0,13,8.6
1293,[도서],하워드의 선물,에릭 시노웨이,2013년 03월,12600,0,161,9.0
1294,[도서],"땡큐, 내 인생의 터닝포인트",강의모,2016년 05월,11700,0,20,9.4
1295,[도서],트라우마여 안녕,로렌스 곤잘레스,2016년 05월,15120,0,0,0
1296,[도서],크리에이터 코드,에이미 윌킨슨,2015년 09월,14400,0,48,9.0
1297,[도서],바다맛 기행,김준,2013년 02월,14400,0,9,8.3
1298,[도서],"광물, 역사를 바꾸다",에릭 샬린,2013년 01월,17100,0,6,9.3
1299,[도서],엄마라서 다행이다,잭 캔필드,2013년 02월,12600,0,9,9.8
1300,[도서],경제학자의 영화관,박병률,2012년 12월,13500,0,52,8.9
1301,[도서],보석 천 개의 유혹,에이자 레이든,2016년 04월,18000,0,7,9.0
1302,[도서],도시에 미학을 입히다,고명석,2015년 07월,18000,0,0,0
1303,[도서],300번의 A매치,최주영,2012년 11월,12600,0,9,8.8
1304,[도서],똑똑한 정보 밥상 Information Diet,클레이 존슨,2012년 10월,16200,0,0,0
1305,[도서],오전을 사는 이에게 오후도 미래다,이국환,2020년 11월,14400,0,1,10.0
1306,[도서],바람이 전하는 인디언 이야기,찰스 A. 이스트먼,2016년 04월,11700,0,11,8.7
1307,[도서],빅데이터 인간을 해석하다,이가영,2015년 07월,14400,0,5,9.0
1308,[도서],영악한 경제학,이근우,2015년 08월,14400,0,5,8.8
1309,[도서],나는 고작 한번 해봤을 뿐이다,김민태,2016년 03월,11520,0,69,8.9
1310,[도서],설득하고 싶은가? 스토리로 승부하라,신성진,2015년 07월,11700,0,6,9.0
1311,[도서],단어 따라 어원 따라 세계 문화 산책,이재명,2016년 03월,12420,12,57,9.4
1312,[도서],미각력,이서연,2015년 07월,11250,0,20,8.6
1313,[도서],창조의 탄생,케빈 애슈턴,2015년 06월,15120,0,25,8.5
1314,[도서],일곱 명의 심리학 친구,이정현,2015년 07월,13500,0,20,9.1
1315,[도서],늙는다는 건 우주의 일,조나단 실버타운,2016년 02월,12150,0,5,9.0
1316,[도서],와이저,캐스 R. 선스타인,2015년 06월,13500,0,22,8.4
1317,[도서],글쓰는 여자의 공간,타니아 슐리,2016년 01월,13050,0,24,7.9
1318,[도서],이케아 옷장에 갇힌 인도 고행자의 신기한 여행 ,로맹 퓌에르톨라,2015년 05월,10800,0,28,9.1
1319,[도서],물,베로니카 스트랭,2015년 05월,13500,0,1,8.0
1320,[도서],뉴턴의 시계,에드워드 돌닉,2016년 01월,19800,0,1,10.0
1321,[도서],"예스, 앤드",켈리 레너드,2015년 04월,13500,0,2,8.5
1322,[도서],생각은 죽지 않는다,클라이브 톰슨,2015년 04월,15120,0,20,8.9
1323,[도서],나를 대단하다고 하지 마라,해릴린 루소,2015년 04월,13500,0,3,8.3
1324,[도서],사색이 자본이다,김종원,2015년 04월,11700,0,34,9.0
1325,[도서],태도에 관하여,임경선,2015년 03월,10800,0,73,8.6
1326,[도서],카페인 권하는 사회,머리 카펜터,2015년 03월,13500,0,14,8.7
1327,[도서],철부지 사회,가타다 다마미,2015년 03월,11700,0,4,7.0
1328,[도서],저마다의 별을 찾아서,윤혜진,2018년 10월,14220,0,47,9.2
1329,[도서],상상하기 어려운 존재에 관한 책,캐스파 헨더슨,2015년 03월,22500,0,4,9.1
1330,[도서],괴물의 심연,제임스 팰런,2015년 03월,12150,0,46,8.2
1331,[도서],자전거의 즐거움,박영준,2015년 02월,11700,0,1,8.0
1332,[도서],스노볼,박소영,2020년 10월,13320,36,142,9.3
1333,[eBook],아빠는 나무다,이태범,2015년 01월,8000,0,0,0
1334,[도서],혼자의 힘으로 가라,조셉 마셜 3세,2015년 01월,13500,0,14,8.7
1335,[도서],누구를 위하여 공부하는가 ,에르빈 바겐호퍼,2015년 01월,11700,0,20,8.4
1336,[도서],"어제가 없는 남자, HM의 기억",이민아,2014년 12월,17820,0,1,10.0
1337,[도서],서울은 어떻게 작동하는가,류동민,2014년 12월,12600,0,6,9.4
1338,[도서],철학 비타민,도마스 아키나리,2014년 12월,12420,0,8,8.6
1339,[도서],반기성 교수의 날씨 토크 토크,반기성,2014년 11월,11520,0,1,8.0
1340,[도서],인간은 언제부터 지루해했을까?,고쿠분 고이치로,2014년 10월,17100,0,7,9.3
1341,[도서],스테이트 오브 더 유니언  ,더글라스 케네디,2014년 11월,13050,24,46,8.6
1342,[도서],빨리 걸을수록 나는 더 작아진다,셰르스티 안네스다테르 스콤스볼,2014년 10월,9000,0,8,8.9
1343,[도서],"세상은, 이렇게 바꾸는 겁니다",폴 파머,2014년 10월,15300,0,7,8.7
1344,[도서],인도네시아 들여다보기,윤문한,2010년 01월,13500,0,0,0
1345,[도서],파랑이 진다,미야모토 테루,2010년 01월,11700,0,18,8.2
1346,[도서],외국어 전파담,로버트 파우저,2018년 05월,18000,0,9,8.4
1347,[도서],19분 1,조디 피콜트(조디 피코),2009년 12월,10800,0,36,9.2
1348,[도서],페기 구겐하임 자서전,페기 구겐하임,2009년 12월,9900,0,14,8.3
1349,[도서],호모 엔젤리너스,이명희,2009년 12월,11700,0,61,9.1
1350,[도서],백두대간 민속기행 2,최상일,2009년 12월,16200,0,9,9.6
1351,[도서],백두대간 민속기행 1,최상일,2009년 12월,16200,0,20,9.6
1352,[도서],어느 게으른 건축가의 디자인 탐험기,천경환,2009년 12월,13500,0,20,8.5
1353,[도서],양육쇼크,포 브론슨,2009년 11월,13320,0,143,9.1
1354,[도서],예쁜 아이,토리 헤이든,2009년 11월,13500,0,7,9.2
1355,[도서],심심할수록 똑똑해진다,마누시 조모로디,2018년 04월,13500,0,34,9.1
1356,[도서],내 심장은 멈추지 않는 엔진이다,이준엽,2009년 10월,10800,0,17,8.1
1357,[도서],명함이 있는 노후,김현기저,2014년 09월,6300,0,1,10.0
1358,[도서],안코비치 박사의 상식 카페,크리스티안 안코비치,2009년 09월,9810,0,9,8.5
1359,[도서],엄마 헌장,권영숙,2009년 08월,11520,0,19,9.1
1360,[도서],아이의 사생활,EBS 아이의 사생활 제작팀,2009년 07월,15120,0,143,9.5
1361,[도서],서비스 슈퍼스타 7,칩 벨,2009년 07월,10800,0,0,0
1362,[도서],보다,김영하,2014년 09월,10800,0,94,8.6
1363,[도서],기억은 역사를 어떻게 재현하는가,문화사학회,2017년 08월,17500,0,0,0
1364,[도서],슬로씽킹,칼 오너리,2014년 09월,13500,0,1,7.0
1365,[도서],실행력,도요다 게이치,2009년 03월,9000,0,3,7.0
1366,[도서],"나는 8살, 카카오밭에서 일해요",이와쓰키 유카,2009년 03월,8820,0,20,8.8
1367,[도서],행복한 작은학교 365일간의 기록,이길로,2009년 01월,10620,0,79,9.6
1368,[도서],하버드 시대의 종말과 학습 혁명,오강선,2020년 02월,12600,12,0,0
1369,[도서],한국사 영화관,김정미,2014년 07월,14850,0,4,9.3
1370,[도서],모모요는 아직 아흔 살,무레 요코,2018년 01월,13770,0,25,8.5
1371,[도서],생명윤리와 법의 이해  ,박수헌,2018년 01월,15000,0,1,10.0
1372,[도서],책을 지키려는 고양이,나쓰카와 소스케,2018년 01월,12600,0,99,8.9
1373,[도서],나를 위로하는 글쓰기,셰퍼드 코미나스,2018년 01월,13320,0,31,8.5
1374,[도서],디지털 세상에서 집중하는 법,프란시스 부스,2014년 06월,13500,0,30,8.9
1375,[도서],사람새끼 사람처럼 살고 싶었다 1,계절화,2007년 10월,6000,0,0,0
1376,[도서],경제학자의 문학살롱,박병률,2014년 05월,13500,0,16,8.8
1377,[도서],미래를 읽는 지식 키워드 바이오클락,러셀 포스터,2014년 06월,15300,0,7,9.2
1378,[도서],영화를 좋아하는 사람이라면 꼭 알아야 할 70가지,주성철,2014년 05월,17550,0,45,9.1
1379,[도서],나는 생각이 너무 많아,크리스텔 프티콜랭,2014년 05월,13320,0,33,8.3
1380,[도서],느리게 사는 것의 의미,피에르 쌍소,2014년 05월,11520,0,24,8.2
1381,[도서],어떻게 의욕을 끌어낼 것인가,하이디 그랜트 할버슨,2014년 05월,14400,0,54,8.9
1382,[도서],정치인의 식탁,차이쯔 창,2017년 11월,15120,12,11,9.0
1383,[도서],똑똑함의 숭배,크리스토퍼 헤이즈,2017년 11월,15750,0,0,0
1384,[도서],인플레이션,우르반 바허,2017년 10월,16200,0,67,8.2
1385,[도서],아빠라서 다행이다,잭 캔필드,2014년 05월,13320,0,7,9.2
1386,[도서],"감성두뇌, 행복한 미래를 결정한다",이민영,2014년 04월,11700,0,1,10.0
1387,[도서],살아 있는 것들은 전략이 있다,서광원,2014년 04월,13500,0,35,8.7
1388,[도서],전달의 기술 ,사사키 케이이치,2014년 04월,11700,0,27,8.4
1389,[도서],모두에게 사랑받을 필요는 없다,재키 마슨,2014년 04월,12600,0,9,9.0
1390,[도서],틀 안에서 생각하기,드루 보이드,2014년 03월,13500,0,1,10.0
1391,[도서],내일의 빛,이스마엘 베아,2014년 04월,11700,0,24,8.3
1392,[도서],인생부자들 ,조우석,2014년 03월,13320,0,6,8.2
1393,[도서],조선과학실록,이성규,2014년 03월,14400,0,46,8.7
1394,[도서],영화로 읽는 서양철학사,이창후,2014년 03월,15200,0,3,8.3
1395,[도서],요리를 욕망하다,마이클 폴란,2014년 02월,25200,0,4,9.5
1396,[도서],김병완의 초의식 독서법,김병완,2014년 02월,13500,0,44,8.7
1397,[도서],융합하라!,봅 로드,2014년 01월,13950,0,21,7.9
1398,[도서],한국의 아웃라이어들,김영상,2013년 12월,13500,0,0,0
1399,[도서],"그때, 맥주가 있었다",이상원,2017년 08월,16200,0,7,9.1
1400,[도서],뇌에 스위치를 켜다,존 엘더 로비슨,2017년 08월,16200,0,15,8.8
1401,[도서],고전으로 철학하기,이하준,2017년 07월,13500,0,2,10.0
1402,[도서],나는 왜 출근만 하면 예민해질까,머리 매킨타이어,2017년 07월,13500,0,0,0
1403,[도서],과학자의 관찰 노트,마이클 R. 캔필드,2013년 09월,21600,0,2,8.5
1404,[도서],어느 날 문득 경제공부를 해야겠다면,김경민,2019년 08월,14400,0,0,0
1405,[도서],방언정담,한성우,2013년 09월,13500,0,2,9.5
1406,[도서],비밀의 도서관,올리버 티얼,2017년 07월,16200,12,41,9.0
1407,[도서],"인생 후반, 어디서 뭐하며 어떻게 살지?",이성동,2017년 07월,14400,0,5,9.2
1408,[도서],행복의 비밀,조지 베일런트,2013년 09월,18900,0,13,9.0
1409,[도서],빵 와인 초콜릿,심란 세티,2017년 06월,17100,0,0,0
1410,[도서],갈림길에서 듣는 시골 수업,박승오,2017년 05월,14850,24,10,9.2
1411,[도서],여행과 독서,잔홍즈,2017년 05월,14400,0,14,8.0
1412,[도서],세계사를 바꾼 화산 탐보라,길런 다시 우드,2017년 04월,22500,0,1,8.0
1413,[도서],펭귄의 사생활,와타나베 유키,2017년 04월,13500,12,1,10.0
1414,[도서],알고리즘 행성 여행자들을 위한 안내서,제바스티안 슈틸러,2017년 04월,14400,24,19,8.9
1415,[도서],러브 인 프렌치,로런 콜린스,2019년 05월,13050,0,10,8.9
1416,[도서],위작의 기술,노아 차니,2017년 02월,19800,12,3,8.7
1417,[도서],헤어 HAIR,커트 스텐,2017년 01월,13500,0,9,9.0
1418,[도서],날씨가 만든 그날의 세계사,로날트 D. 게르슈테,2017년 02월,13500,0,11,8.9
1419,[도서],우울하면 좀 어때,김승기,2019년 03월,11700,0,23,9.2
1420,[도서],취향의 탄생,톰 밴더빌트,2016년 12월,13500,0,17,8.9
1421,[도서],웃음의 가격은 얼마인가,울리히 슈나벨,2016년 12월,13500,0,1,10.0
1422,[도서],피프티 피플,정세랑,2016년 11월,12600,0,107,9.1
1423,[도서],굿 라이프,마크 롤랜즈,2016년 11월,13500,0,29,8.8
1424,[도서],참모로 산다는 것,신병주,2019년 01월,17100,0,45,8.9
1425,[도서],워킹 브레인,양은우,2016년 10월,14400,0,14,8.4
1426,[도서],공간이 사람을 움직인다,콜린 엘러드,2016년 10월,15300,0,31,9.1
1427,[도서],가짜 일 vs 진짜 일,브렌트 피터슨,2016년 10월,14400,30,7,9.4
1428,[도서],잿빛 음모,존 그리샴,2015년 06월,12600,0,28,9.0
1429,,,,,,,,
1430,,,,,,,,
1431,,,,,,,,
1432,,,,,,,,
1433,,,,,,,,
1434,,,,,,,,
1435,,,,,,,,
1436,,,,,,,,
1437,,,,,,,,
1438,,,,,,,,
1439,,,,,,,,
